,Unnamed: 0,movie_title,overview,genre
147,147,Zack Snyder's Justice League,determin ensur superman ultim sacrific vain bruce wayn align forc diana princ plan recruit team metahuman protect world approach threat catastroph proport,"['Action', 'Adventure', 'Fantasy']"
148,148,少年的你,bulli teenag girl form unlik friendship mysteri young man protect assail cope pressur final examin,['Drama']
149,149,The Departed,take south boston irish mafia polic send one infiltr underworld realiz syndic done likewis undercov cop curri favor mob kingpin career crimin rise polic rank side soon discov there s mole among,"['Crime', 'Drama', 'Thriller']"
150,150,Singin' in the Rain,1927 hollywood silent film product compani cast make difficult transit sound,"['Comedy', 'Romance']"
151,151,Casablanca,casablanca morocco decemb 1941 cynic american expatri meet former lover unforeseen complic,"['Drama', 'Romance']"
152,152,La grande guerra,itali 1916 orest jacovacci giovanni busacca call italian youth serv armi wwi tri everi way avoid serv armi,"['Comedy', 'Drama', 'War']"
153,153,Joker,1980 fail standup comedian driven insan turn life crime chao gotham citi becom infam psychopath crime figur,"['Crime', 'Drama', 'Thriller']"
154,154,8½,guido anselmi film director find creativ barren peak career urg doctor rest anselmi head luxuri resort sorri group gather — hi produc staff actor wife mistress rel — each one beg get show retreat depend fantas past women dream childhood,['Drama']
155,155,Togo,untold true stori set winter 1925 take across treacher terrain alaskan tundra exhilar uplift adventur test strength courag determin one man leonhard seppala lead sled dog togo,"['Adventure', 'Family']"
156,156,کفرناحوم,zain 12yearold boy scrambl surviv street beirut sue parent brought unjust world refuge document mean right easili deni,['Drama']
157,157,Call Me by Your Name,1980 itali relationship begin seventeenyearold teenag elio older adult man hire father research assist,"['Drama', 'Romance']"
158,158,Good Will Hunting,professor discov aimless janitor also math geniu therapist help young man confront demon hold back,['Drama']
159,159,Taxi Driver,mental unstabl vietnam war veteran work nighttim taxi driver new york citi perceiv decad sleaz feed urg violent action,"['Crime', 'Drama']"
160,160,Piper,mother bird tri teach littl one find food process encount traumat experi must overcom order surviv,"['Animation', 'Family']"
161,161,도가니,base actual event took place gwangju inhwa school hearingimpair young deaf student victim repeat sexual assault faculti member period five year earli 2000,['Drama']
162,162,Alien,return earth commerci spaceship nostromo intercept distress signal distant planet threememb team crew discov chamber contain thousand egg planet creatur insid one egg attack explor entir crew unawar impend nightmar set descend upon alien parasit plant insid unfortun host birth,"['Horror', 'Science Fiction']"
163,163,Portrait de la jeune fille en feu,isol island brittani end eighteenth centuri femal painter oblig paint wed portrait young woman,"['Drama', 'Romance']"
164,164,Purple Hearts,aspir musician agre marriag conveni soontodeploy marin tragedi soon turn fake relationship real,"['Drama', 'Romance']"
165,165,Central do Brasil,emot journey former school teacher write letter illiter peopl young boy whose mother die search father never knew,['Drama']
166,166,Metropolis,futurist citi sharpli divid rich poor son citi mastermind meet prophet predict come savior mediat differ,"['Drama', 'Science Fiction']"
167,167,Wonder,stori august pullman – boy facial differ – enter fifth grade attend mainstream elementari school first time,"['Drama', 'Family']"
168,168,The Truman Show,truman burbank star truman show 24houraday realiti tv show broadcast everi aspect life without knowledg entir life unend soap opera consumpt rest world everyon know includ wife best friend realli actor paid part life,"['Comedy', 'Drama']"
169,169,The Hate U Give,rais povertystricken slum 16yearold girl name starr attend suburban prep school wit polic offic shoot unarm best friend she s torn two differ world tri speak truth,"['Crime', 'Drama']"
170,170,The Father,man refus assist daughter age tri make sens chang circumst begin doubt love one mind even fabric realiti,['Drama']
171,171,"Miraculous World : New York, les héros unis",marinett ’s class head new york citi superhero frenchamerican friendship week whole class thereexcept adrien whose father refus let go,"['Action', 'Animation', 'Fantasy', 'TV Movie']"
172,172,Palmer,12 year prison former high school footbal star eddi palmer return home put life back togeth — and form unlik bond sam outcast boy troubl home eddi past threaten ruin new life famili,['Drama']
173,173,Soul,joe gardner middl school teacher love jazz music success audit half note club suddenli get accid separ soul bodi transport seminar center soul develop gain passion transport newborn child joe must enlist help soulsintrain like 22 soul spent eon seminar order get back earth,"['Animation', 'Comedy', 'Family', 'Fantasy']"
174,174,Full Metal Jacket,pragmat us marin observ dehuman effect usvietnam war fellow recruit brutal boot camp train bloodi street fight hue,"['Drama', 'War']"
175,175,Amici miei,four middleag friend florenc organ togeth idl prank call zingar gypsi shenanigan continu attempt prolong childhood adult life,['Comedy']
176,176,Reservoir Dogs,botch robberi indic polic inform pressur mount aftermath warehous crime beget violenc survivor veteran mr white newcom mr orang psychopath parole mr blond bicker weasel mr pink nice guy eddi unravel,"['Crime', 'Thriller']"
177,177,山椒大夫,mediev japan woman children journey find famili patriarch exil year,['Drama']
178,178,Smultronstället,crotcheti retir doctor isak borg travel stockholm lund sweden pregnant unhappi daughterinlaw mariann order receiv honorari degre alma mater along way encount seri hitchhik caus elderli doctor muse upon pleasur failur life includ vivaci young sara dead ringer doctor first love,['Drama']
179,179,Contratiempo,barcelona spain adrián doria young success businessman accus murder meet one night virginia goodman expert interrog lawyer order devis defens strategi,"['Drama', 'Mystery', 'Thriller']"
180,180,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,insan gener jack ripper initi nuclear strike soviet union war room full politician gener russian diplomat frantic tri stop nuclear strike,"['Comedy', 'War']"
181,181,"Lock, Stock and Two Smoking Barrels",card shark unwillinglyenlist friend need make lot cash quick lose sketchi poker match decid pull heist smalltim gang happen oper flat next door,"['Comedy', 'Crime']"
182,182,Guillermo del Toro's Pinocchio,rise fascism mussolini itali wooden boy brought magic life struggl live father expect,"['Animation', 'Drama', 'Family', 'Fantasy']"
183,183,Les Enfants du Paradis,nathali fall baptist debureau mime heart set garanc also covet frederick lemaitr count montray,"['Drama', 'Romance']"
184,184,I corti,corti short aldo giovanni giacomo first stage show comedi trio particip marina massironi record live teatro nuovo ferrara 28 29 march 1996 produc agidi theatr direct arturo brachetti,['Comedy']
185,185,La dolce vita,episod journey journalist marcello struggl find place world torn allur rome elit social scene stifl domest offer girlfriend search way becom seriou writer,"['Comedy', 'Drama']"
186,186,Oppenheimer,stori j robert oppenheim role develop atom bomb world war ii,"['Drama', 'History']"
187,187,Double Indemnity,rich woman calcul insur agent plot kill unsuspect husband sign doubl indemn polici backdrop distinctli californian set partner crime plan perfect murder collect insur pay doubl death accident,"['Crime', 'Thriller']"
188,188,신과함께-인과 연,deceas soul jahong three afterlif guardian prepar remain trial reincarn guardian soon come face face truth tragic time earth 1000 year earlier,"['Action', 'Adventure', 'Fantasy', 'Thriller']"
189,189,Terminator 2: Judgment Day,set ten year event origin jame cameron ’s classic scifi action flick tell stori second attempt get rid rebellion leader john connor time target boy howev rebellion sent reprogram termin protect connor,"['Action', 'Science Fiction', 'Thriller']"
190,190,映画 この素晴らしい世界に祝福を！紅伝説,strang demon lord forc fear crimson demon clan megumin yunyun origin even demon lord gener attack villag crimson demon easili brush suprem masteri advanc overpow magic yunyun receiv seemingli seriou letter regard potenti disast come hometown immedi inform kazuma satou rest parti seri wacki misunderstand turn mere prank fellow demon want author even megumin becom worri famili set toward crimson demon villag gang kazuma other decid sightse wonder megumin birthplac howev soon come realiz nonsens threat receiv might joke,"['Adventure', 'Animation', 'Comedy', 'Fantasy']"
191,191,花樣年華,hong kong 1962 mr chan mr chow journalist move neighbour apart day encount formal polit — until discoveri respect spous creat intim bond,"['Drama', 'Romance']"
192,192,Mortal Kombat Legends: Scorpion's Revenge,viciou slaughter famili stonecold mercenari subzero hanzo hasashi exil tortur netherrealm exchang servitud sinist quan chi he ’s given chanc aveng famili – resurrect scorpion lost soul bent reveng back earthrealm lord raiden gather team elit warrior – shaolin monk liu kang special forc offic sonya blade action star johnni cage – unlik band hero one chanc save human must defeat shang tsung ’s hord outworld gladiat reign mortal kombat tournament,"['Action', 'Animation', 'Fantasy']"
193,193,Me contro Te: Il film - La vendetta del Signor S,young coupl make popular youtub video children set win award evil mastermind stand way success,"['Family', 'Fantasy']"
194,194,新神榜：哪吒重生,live ordinari deliveryman motor race fan nezha encount old nemes must rediscov power protect love one,"['Action', 'Animation', 'Fantasy']"
